"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc","sig"
"ENSG00000004766.17",6.04653553623037,-0.531067437040048,0.91165459138123,-0.582531412731041,0.560208788986646,NA,"VPS50","Not significant"
"ENSG00000004776.13",0.486373698154384,-2.59580872408204,3.75571557445463,-0.691162222650202,0.489463601305562,NA,"HSPB6","Not significant"
"ENSG00000004779.10",971.658760314247,1.14685071172389,0.165604249958547,6.92524927356006,4.35208495889125e-12,6.28720844954111e-10,"NDUFAB1","Upregulated"
"ENSG00000004838.14",0.329962489135735,-2.13745723996298,4.04948664630954,-0.52783412482936,0.597614469863265,NA,"ZMYND10","Not significant"
"ENSG00000004846.17",0.443106366751948,2.07858982425105,3.88344704464014,0.535243509273515,0.592481483565888,NA,"ABCB5","Not significant"
"ENSG00000004864.14",7.47139634353795,0.669244735355013,0.897069288085363,0.746034608746219,0.455646508871178,NA,"SLC25A13","Not significant"
"ENSG00000004866.22",8.96985676165167,-0.323409196052394,0.76574955426156,-0.422343303045432,0.67277445510611,NA,"ST7","Not significant"
"ENSG00000004897.12",12.0554801321094,-0.110490003723775,0.665381069815382,-0.16605522569861,0.868113489586047,NA,"CDC27","Not significant"
"ENSG00000004939.16",0.124810812326841,0.537138612825994,4.0804728567969,0.131636364626534,0.895271920983059,NA,"SLC4A1","Not significant"
"ENSG00000004961.15",15.8529997470115,-0.309937841980161,0.566827812047699,-0.546793638901543,0.584520513761544,NA,"HCCS","Not significant"
"ENSG00000004975.12",7.84333375854522,-0.366849591061852,0.810184456500123,-0.452797616787895,0.650694479881523,NA,"DVL2","Not significant"
"ENSG00000005007.14",21.0525809541507,0.688485485416568,0.496240596226252,1.38740258385202,0.165319037555484,0.483881648889405,"UPF1","Not significant"
"ENSG00000005020.13",5.88646485377475,-0.184874617066004,0.895817526998462,-0.206375306905913,0.836497757889667,NA,"SKAP2","Not significant"
"ENSG00000005022.6",253.885572561109,-0.360275693128096,1.85290238864053,-0.194438571258159,0.845832490684239,0.953831175025857,"SLC25A5","Not significant"
"ENSG00000005059.16",9.85324631154304,-0.283579824530026,0.696859409658787,-0.406939793880202,0.684052207895154,NA,"MCUB","Not significant"
