"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature","TXNAME","GENEID","NDR","novelGene","novelTranscript","txClassDescription","readCount","relReadCount","relSubsetCount","txid"
11.1994821728102,2.76780723573091,0.697351838641304,3.95230023454062,7.7403539502251e-05,0.000251867167420447,"BambuTx33","BambuTx33","ENSG00000225087.2",0.0607573866000832,FALSE,TRUE,"newWithin",88,0.262686567164179,1,33
27.2965632288251,3.50293669493112,0.577277435583792,6.0440355411817,1.50306378419259e-09,9.53194644738646e-09,"BambuTx36","BambuTx36","ENSG00000142892.15",0.0600606885005755,FALSE,TRUE,"newLastJunction:newLastExon",209,0.187443946188341,1,36
8.23388895320856,-0.760409076939696,0.744612098258224,-1.019859770422,0.307794971328905,0.384047160046037,"BambuTx37","BambuTx37","ENSG00000137965.11",0.0751667762848821,FALSE,TRUE,"newWithin",61,0.127083333333333,1,37
15.9582038306762,-0.73536265423722,0.599106674521059,-1.2267480524442,0.21991730092541,0.289893096346793,"BambuTx38","BambuTx38","ENSG00000137965.11",0.026580984372718,FALSE,TRUE,"newWithin",110,0.229166666666667,1,38
10.1340008039697,4.62277097462687,0.986163366061903,4.49332212216283,7.01205944855545e-06,2.74536479579408e-05,"BambuTx39","BambuTx39","BambuGene366",0.0431044920692578,TRUE,TRUE,"newGene-spliced",96,0.685714285714286,1,39
16.9926919270148,4.77665483648626,0.799212205428049,5.80921910751606,6.27649029932234e-09,3.7411474451859e-08,"BambuTx41","BambuTx41","ENSG00000287797.1",0.0444524323028996,FALSE,TRUE,"allNew",156,0.852459016393443,1,41
26.1748906861624,2.71026583128475,0.496964231031435,5.44517884723775,5.1753359200039e-08,2.7577273211027e-07,"BambuTx42","BambuTx42","ENSG00000122481.17",0.0205111509034674,FALSE,TRUE,"newFirstJunction",274,0.54043392504931,1,42
5.45654485891984,0.10898472229177,0.827581373833491,0.13170944000483,0.895214118527509,0.91939318829325,"BambuTx43","BambuTx43","ENSG00000238118.1",0.0238239757207891,FALSE,TRUE,"newLastJunction:newLastExon",61,0.535087719298246,1,43
13.7560397137895,2.17853401125419,0.854894131083907,2.54539945245385,0.010915279398887,0.0217794388091044,"BambuTx44","BambuTx44","ENSG00000227963.2",0.0948990702738923,FALSE,TRUE,"allNew",121,0.133997785160576,1,44
106.022235553141,3.66664486026286,0.296663858712477,12.3443347693585,5.22644399302598e-35,1.05804448264865e-33,"BambuTx45","BambuTx45","ENSG00000227963.2",0.0098314606741573,FALSE,TRUE,"newLastJunction:newLastExon",771,0.853820598006645,1,45
