"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature","TXNAME","GENEID","NDR","novelGene","novelTranscript","txClassDescription","readCount","relReadCount","relSubsetCount","txid"
15.9523078920493,-0.422969904123056,0.359873050399659,-1.17512027728379,0.239946599292985,0.661961225782897,"BambuTx50","BambuTx50","ENSG00000160688.19",0.0492411076352682,FALSE,TRUE,"newJunction",572,0.327044025157233,1,50
9.35408040964489,0.105578808987425,0.363677542258782,0.290480343486535,0.771448786444827,NA,"BambuTx53","BambuTx53","ENSG00000117091.10",0.0872717742639993,FALSE,TRUE,"newFirstJunction:newJunction",147,0.159782608695652,1,53
8.41540732117957,0.567809502864886,0.362208520356025,1.56833504168715,0.116802962114808,NA,"BambuTx54","BambuTx54","BambuGene425",0.0650521836052285,TRUE,TRUE,"newGene-spliced",415,0.810546875,1,54
91.9453569754454,0.900560221819451,0.236249422053611,3.80598785480763,0.000141239313616571,0.00406047049349722,"BambuTx55","BambuTx55","ENSG00000026751.17",0.103525105434869,FALSE,TRUE,"newWithin",295,0.150127226463104,1,55
4.91061467190812,0.164806501165206,0.329838057354638,0.501125101500102,0.616283081954253,NA,"BambuTx56","BambuTx56","ENSG00000158793.14",0.10772595890946,FALSE,TRUE,"newWithin",14,0.0663507109004739,1,56
7.74653987377066,-0.673215926583245,0.356307362552873,-1.90396004576335,0.0569153879008663,NA,"BambuTx58","BambuTx58","BambuGene442",0.0124677558039553,TRUE,TRUE,"newGene-spliced",413,1,1,58
5.53494493300801,0.253935235399459,0.353393009158648,0.719143189209864,0.472052698811728,NA,"BambuTx60","BambuTx60","ENSG00000009790.15",0.103769083969466,FALSE,TRUE,"newWithin",35,0.12589928057554,1,60
63.2405404783309,0.27877516039171,0.256976474649825,1.08452871981434,0.27813044017753,0.703184143122936,"BambuTx65","BambuTx65","ENSG00000135750.15",0.0407578212638664,FALSE,TRUE,"newFirstJunction:newFirstExon",269,0.269539078156313,1,65
6.3946871282768,0.337564562019008,0.348422761827279,0.974358095497989,0.329878768270486,NA,"BambuTx67","BambuTx67","BambuGene237",0.0183579806221316,TRUE,TRUE,"newGene-spliced",351,0.726708074534162,1,67
7.43305825852744,0.645231580861331,0.336433456688417,1.98582971009847,0.047052235635789,NA,"BambuTx69","BambuTx69","ENSG00000285520.1",0.0784602633760015,FALSE,TRUE,"allNew",252,0.313432835820896,1,69
8.13479745091507,0.808569317109032,0.359958130093063,2.25281626591792,0.0242707361627982,NA,"BambuTx70","BambuTx70","ENSG00000285520.1",0.100307393625627,FALSE,TRUE,"newLastJunction:newJunction:newLastExon",66,0.082089552238806,1,70
10.7043581947277,0.998449628315806,0.363708268277468,2.72246054049415,0.00647977712532002,NA,"BambuTx71","BambuTx71","ENSG00000285520.1",0.0719029742997401,FALSE,TRUE,"newLastJunction:newJunction:newLastExon",61,0.0758706467661692,1,71
23.4021215750773,-0.269159262710185,0.341997997829786,-0.787122838147883,0.431209961330657,0.813810333971284,"BambuTx73","BambuTx73","ENSG00000204832.10",0.0292815312098272,FALSE,TRUE,"newWithin",464,0.353658536585366,1,73
